text,label
"hay dẫn tụi trẻ_con qua đây mua phần happy meal cho mỗi bé rồi lên lầu 1 ăn . ở đây có khu vui_chơi cho trẻ_em khá tiện cho việc trông trẻ , nhà_vệ_sinh sạch_sẽ , bãi đậu xe miễn_phí . các bạn cùng lớp của con hay tổ_chức sinh_nhật tại đây .",1
"khi đặt_hàng ở đây , hãy chuẩn_bị cho thực_tế là bạn sẽ không chờ_đợi nhân_viên giúp_đỡ , bởi_vì người việt_nam sử_dụng một nhân_viên duy_nhất làm người phục_vụ , buộc anh ta phải hoàn_toàn đặt_hàng tại điểm tự đặt_hàng và chỉ cho anh ta thấy một ngón tay để nhấn . đây là đáy . tại_sao nhân_viên ở đây không coi_trọng quá nhiều và không làm công_việc của họ một câu hỏi khác . thực_tế là nếu bạn cần giúp_đỡ , nhân_viên sẽ bận_rộn với một_số điều vô_nghĩa",0
nơi tốt . rẻ hơn so với đối_thủ cạnh_tranh của nó .,2
đó là một mcdonald thường_xuyên .,2
tôi thực_sự thích bánh_mì kẹp thịt ở đây và sữa lắc và nhà_vệ_sinh rất sạch_sẽ .,1
"không hiểu sao phục_vụ ăn tại_chỗ lại chỉ để bánh vào hộp và không có bọc , tụi mình ăn cầm rất bất_tiện . xuống quầy xin giấy bọc thì mình được nhân_viên hướng_dẫn là hứng vào hộp hoặc vào khay . ok im fine",0
lịch_sự vui_vẻ nhân_viên chuyên_nghiệp,1
quá nau,0
nhà_hàng rất rác tôi đã đặt_hàng lấy trước 2 giờ nhưng họ vẫn không gửi bánh burger của tôi và họ không nhận được bất_kỳ liên_hệ nào,0
dịch_vụ nhanh_chóng,1
"đồ_ăn ngon , view đẹp , rất đáng để làm một bữa no với bạn_bè",1
"thương_hiệu nước_ngoài phục_vụ chuyên_nghiệp , nhanh_chóng món ăn ngon , phù_hợp với trẻ nhỏ và người_lớn thích đồ_ăn nhanh",1
ồ,0
nhân_viên tệ,0
thai đô,0
chậm,0
tại_sao bạn lại đến hà_nội để đến mcdonalds,0
thái_độ nhân_viên tệ . gọi tổng_đài bảo xế đợi ở ngoài . đợi 1520p gọi cho quán quán vẫn bảo đợi . nói_chung là tệ,0
sean ha gu nếm trà là ngon,1
rất đông_đúc và tốn_kém ở gần,2
kind nhưng chỉ có lối vào của tầng một là mát_mẻ,1
"nó chỉ là một mcdonald . mcspicy rất ngon , hãy cẩn_thận",2
"lần đầu_tiên đặt qua grab ở cửa_hàng này , thất_vọng tràn_trề . giao thiếu hẳn 2 hambuger và 2 nước_ngọt . liên_hệ lại quán bảo đợi 1 chút mà đợi đúng 1 tiếng rưỡi , đợi hết cả giờ ăn trưa . lúc gọi khiếu_nại thì không gọi được luôn . đúng lúc đó có 1 anh grab khác mang đồ thiếu tới gọi cho mình thì giao nhầm địa_chỉ . nhà 4a thì nhân_viên bên cửa_hàng đặt grab là nhà 44 , mình nhận đồ_ăn còn combo nghe cả anh grab càu_nhàu đến cửa_hàng phải đợi 20p rồi lại còn đặt sai địa_chỉ . mà trên phố đi đường 1 chiều chứ , quay lại đâu phải dễ . mình thì nhận đồ_ăn cũng không còn thời_gian ăn , chỉ muốn ném vào mặt nhân_viên bên đó cho nó bớt ngáo . ức_chế không tả nổi .",0
"đồ_ăn ngon , không_gian thoáng mát , nhân_viên phục_vụ chu_đáo",1
"vị_trí thuận_tiện hẹn_hò gặp_gỡ , nhiều chổ đậu xe ô_tô và xe 2 bánh tải app mcdonald để nhận thông_báo khuyến_mãi",2
tệtài xế đến_nơi cả 30p vẫn chưa làm món chả hiểu quản_lý với nhân_viên thế_nào,0
ăn tạm được ...,2
một trong những thương_hiệu đồ_ăn nhanh ngon nhất trong những cửa_hàng bán cùng loại,1
"nhanh , tiện_dụng oder đồ_ăn không cần phải xuống xe",1
thức_ăn cũng ổn nhưng phục_vụ quá lâu . đã ăn xong thức_ăn nhưng nước uống vẫn chưa có . một lần đến và không quay lại,0
hầu_như không sạch_sẽ luôn bẩn,2
phục_vụ ok . do ngại dịch nên ra ngoài đứng chờ_đợi không nghe tiếng thông_báo khi thực_phẩm đã xong . phải chủ_động vào bên trong hỏi .,1
khu này ok quá tôi muốn nghé thường_xuyên,2
đồ_ăn không quá ngon so với giá,2
"những người đặt 45 ngôi_sao không ở mcdonalds bình_thường . không có một củ khoai_tây ngon , một loại phô_mai là như_vậy , có bụi bẩn trên bàn và sàn , trên cửa_sổ bạn có_thể thấy khuôn màu đen , mặc_dù thoạt nhìn nhà_hàng trông có_thể chịu_đựng được . nó vẫn có mùi trong nhà_vệ_sinh . poppy tồi_tệ nhất mà tôi là , diesel và không mô_tả .",0
"thực_phẩm ổn , nhưng không hoàn_toàn giống như ở các quốc_gia khác . vị_trí là hoàn_hảo , nhà_hàng nhìn vào hồ hoan kiem và những con đường đi bộ chỉ cuối tuần . các hàng đợi trông dài nhưng bạn thực_sự có được thức_ăn đủ nhanh . nếu bạn ở trong nhóm , hãy gửi ai đó ngồi vào bàn trước để bảo_lưu nó .",1
"ở đây không_gian cực rộng luôn làm_việc rất tốt , tuy_nhiên buổi tối sẽ đông_đúc và hơi ồn nếu có tiệc thì sẽ đông lắm , không_gian trên lầu lộng kính nhìn rất có mood làm_việc hoặc gặp đối_tác . giá combo đồ_ăn tầm 59k cho khoai_tây , gà và nước .",1
"tận_tình , chu_đáo , nhẹ_nhàng",1
tôi đã đi ăn trong cửa_hàng và lấy ra do infi vào cuối tuần .,2
"quan_điểm đẹp , thức_ăn nhanh với dịch_vụ tốt và phi_hành_đoàn thân_thiện",1
mo dem tien cho khach ve khuya,2
"những gì trong các từ không_thể được thể_hiện không ai nói bất_kỳ ngôn_ngữ nào , tôi chỉ cho bạn những gì tôi không yêu_cầu trong bánh sandwich của mình ... rõ_ràng nó đã được đưa vào . stinky , bẩn ...",0
có_vẻ như 24 giờ mở với lái_xe qua việt_nam,1
dịch_vụ burger được chuẩn_bị tốt và chuẩn_bị không_thể chấp_nhận được ở nhà,0
đó là một nơi gặp_gỡ tour du_lịch và tôi đã đi vào một lúc và mua nước đóng_chai .,2
làm_quen với golf học_phí dành cho sinh_viên,1
quan an sach se,1
đồ_ăn ngon mỗi_tội đợi lâu,1
thức_ăn bằng nhựa,0
cũng có_thể chỉ phục_vụ nó trong một kích_thước nhỏ mặc_dù chúng_tôi trả tiền cho lớn và yêu_cầu lớn . bạn đang phân_phối khoai_tây xảy ra mọi lúc . đặt_hàng lớn và chúng luôn lấp đầy nó ít hơn một_nửa .,0
"ngon , nhanh , chuyên_nghiệp",1
"gà và khoai chiên không giòn , có hiện_tượng ngấm dầu",2
quá nau,0
"tôi tự hỏi tại_sao họ lại cho_phép ném những bữa tiệc trẻ_em cực_kỳ ồn_ào ngay giữa hàng trăm người vừa đến ăn nhẹ các bức tường trong phòng sinh_nhật phải cách_âm và mức_độ nhiễu phải được kiểm_duyệt bởi các quy_tắc của cafe tôi đến để ăn nhanh , và tôi chỉ ở lại vì tôi đã chạy muộn , nếu tôi có thời_gian tôi sẽ rời đi ngay_lập_tức đó là siêu lớn và không thoải_mái . bạn có quyền điều_chỉnh nó , don lồng thoát khỏi các khách_hàng khác bằng cách để trẻ_em làm những gì chúng muốn . đặc_biệt là xem_xét vị_trí của bạn , vì_vậy nhiều người nước_ngoài sẽ rời đi sau khi nghe tiếng ồn đó và sẽ chọn bất_kỳ nơi yên_tĩnh nào khác .",0
phu hop cho team hoi hop va an uong,1
nhân_viên làm_ăn lề_mà_lề_mề .,0
toilet ở đây thật kinh_khủng,0
"ăn ngon và vị_trí đẹp , sát cạnh hồ gươm .",1
dạo này có màn hướng khách đặt món qua màn_hình . hơi bất_tiện vì phải chờ lâu,2
đông_đúc và không được làm sạch mặc_dù lớn nhưng vẫn cần một_số quản_lý,2
biển_hiệu hơi khác so với các nhà_hàng mcdonald khác,1
"điều này có nghĩa là mcdonald , chỉ là mcdonald , nhưng tất_nhiên họ đã đặt các món cơm vào thực_đơn , và cũng có đồ uống vui_nhộn",1
"có báo với nhân_viên là trên lầu rất nóng , nhân_viên nghe rồi dửng_dưng bỏ đi . trong khi bên ngoài mưa còn mát hơn trong nhà .",0
sạch_sẽ . phục_vụ tốt .,1
chưa ăn nhưng thấy cũng không đẹp,2
"họ đã miễn_phí thịt xông khói thịt lợn trong salad , tôi là người hồi_giáo vì_vậy ..",2
"sự thiếu giải_thích đầu_tiên của mcdonald thức_ăn xuất_hiện , nhưng nếu bạn đang đứng và chờ_đợi , ㅜㅜ đây là lần đầu_tiên như thế_này",0
"vị_trí thuận_tiện hẹn_hò gặp_gỡ , nhiều chổ đậu xe ô_tô và xe 2 bánh tải app mcdonald để nhận thông_báo khuyến_mãi",2
"nhân_viên phục_vụ và quản_lí điều tệ , không quan_tâm khách , không có dụng_cụ ăn_uống dành cho khách ngồi tại_chỗ , khu_vực để tương không sạch_sẽ .",0
ghé thăm một người vợ yếu_đuối trong thực_phẩm địa_phương . bánh_mì kẹp thịt quá khác nhau .,2
chỉ là mcdonald xung_quanh seoho,2
"mình đi ăn_ở đây cũng mấy lần rồi , hôm_nay đi ăn mình có mặc đồ hơi bần một xíu , lúc ra về mình có lỡ đá trúng cái bảng cấm do đang nch với chị đi cùng mình , mấy bạn nhân_viên thấy mà không có ai_lại hỏi_han gì hết , mấy bạn đứng đơ ra luôn , mình cũng đơ luôn 5s rồi tự nhặt lên đưa lại bạn nv , bill mình ăn cũng không có bao_nhiêu hết mà thái_độ quá tệ , sẽ không có lần nào mình đi ăn tại mc donalds nữa , thái_độ nhân_viên quá tệ",0
"tôi làm tài_xế công_nghệ , lần đầu_tiên ghé đây mua đồ giao cho khách . khi đến_nơi do không biết về khu_vực để xe . nên đi theo hướng_dẫn vào nơi để gửi xe , vừa tới khu_vực giữ xe , mình hỏi anh giữ xe là để xe ở đây phải không ạ anh chỉ tay về phía trước quán và nói có thấy đồng_nghiệp đậu không nghe xong mình thấy không vui ngay . dù_sao mình cũng phải được xem như một khách_hàng chứ . đã hướng_dẫn thì phải cho rõ để khách còn biết . giống kiểu có thái_độ riêng_biệt với tài_xế công_nghệ . tôi chỉ là người mua hộ cho khách chứ đâu phải vào để xin_xỏ gì đâu mà đối_xử vậy . nếu tôi là khách_hàng chắc_chắn sẽ quay xe đi luôn rồi . mong rằng quản_lý chấn_chỉnh điều này để có dịch_vụ tốt nhất trong khâu phục_vụ .",2
nhà_hàng mc donald được mở đầu tiên,2
đó là nơi tốt cho gia_đình .,2
tại_sao bạn lại xem_xét các đánh_giá về mcds chúng khá giống nhau . hãy đến đây để ăn mcdonalds . tải xuống ứng_dụng để nhận được một_số giảm_giá .,1
"uh , tôi nghĩ rằng tôi nên ra khỏi trụ_sở . nó không tốt cho vệ_sinh , nhưng nó thực_sự đáng để đi nếu bạn nghĩ về mcdonald .",2
"mac donald này luôn bị đông_đúc vì nó nằm ở trung_tâm . có 2 ki_ốt bên cạnh quầy đặt_hàng , điều này làm cho nó nhanh hơn để đặt bữa ăn của bạn . nhân_viên thân_thiện nhưng đôi khi không có sẵn tại quầy đặt_hàng thường là vào ban_đêm . họ cũng có dịch_vụ lái_xe thur và chấp_nhận xe_máy để đi qua . thức_ăn luôn nóng và hảo_hạng , đặc_biệt là gạo .",1
đông quá nên cảm_nhận khi ăn không được ngon,2
"vị_trí thuận_tiện để tôi ăn nhanh hoặc ăn muộn từ việc đi xa trở_lại sài_gòn . nhiều lựa_chọn tốt của hamburger , gà rán cá thịt bò , đồ uống ... nhân_viên hỗ_trợ có_thể lái_xe qua đặt_hàng bằng xe riêng chỉ trừ 1 sao kể từ phòng_vệ sinh nhỏ và bẩn . và những người bảo_vệ đã thể_hiện thái_độ xấu với tôi tháng trước , tôi đã hỏi họ phí bãi đậu xe là bao_nhiêu 1 người bảo_vệ nói bãi đậu xe miễn_phí , chỉ cần đi 1 người bảo_vệ đến và hỏi tiền tôi đã không trả tiền và đã lái_xe nhưng nghe anh ấy nói những lời xấu với thái_độ tức_giận nên đào_tạo lại chúng",1
"tôi đã đến đây hai lần . lệnh không mất nhiều thời_gian để đặt_hàng và có nhân_viên giúp_đỡ khi tôi không_thể đặt_hàng qua thiết_bị màn_hình cảm_ứng vì tôi chưa bao_giờ đặt một cái theo cách đó trước_đây . đơn đặt_hàng đã được phục_vụ cho bàn của tôi trong vòng 78 phút . có cả mức_độ cao và bình_thường của ghế có sẵn . tôi đã thử cùng một chiếc burger trong cả hai lần , và nó rất tốt , có nhiều tuỳ chỉnh có sẵn và có một tuỳ chọn để thêm hoặc loại_trừ một thành_phần bạn muốn và không muốn tương_ứng . tìm thấy nó tốt hơn một trong những đối_thủ cạnh_tranh . tỷ_lệ trông hơi cao , nhưng chắc_chắn có nhiều loại , và khu_vực này cũng khá lớn . được đặt ngay bên cạnh không lake , mang lại cho nhà_hàng một lợi_thế cạnh_tranh .",1
luôn_luôn đám đông,1
đồ_ăn hơi đắt,0
hương_vị như hàn_quốc,1
sao cái gì sáng việt_nam cũng bị biến_tướng theo hướng xấu nhỉ nhìn phần big mac bán ở vn mà mình thấy xấu_hổ,0
"nó vẫn là mcdonald , đây là một địa_chỉ tốt nếu bạn muốn ăn nhanh , tuy_nhiên tôi thấy rằng thẻ bị hạn_chế so với các quốc_gia khác một_chút thất_vọng .",2
quá đông_đúc,2
"giá_cả hợp_lý nhất , nhưng gà rán vẫn không ngon , nó có_thể là do bột mì",2
không có gì ăn_chay ngoại_trừ khoai_tây chiên và nước_ngọt,0
hambuger ngon,1
"đơn đặt_hàng có_thể được thực_hiện trên màn_hình lớn ở lối vào . điều đó thật mượt_mà , nhưng bên trong được quản_lý kém và chỉ có một_vài khách_hàng , vì_vậy tôi phải chờ khá lâu . :khuôn mặt với những giọt nước mắt của niềm vui:",2
"không phải 24h , nhà_bếp đóng_cửa lúc 12 giờ",0
đồ_ăn ngon . giá hợp_lý . nhân_viên thân_thiện .,1
vị_trí tuyệt_vời cho thức_ăn nhanh . bãi đậu xe miễn_phí,1
